Gene1,stId,name,Gene2,connected_driver_gene,gene_type,MethylationRatio
RPL13,RPL13,RPL13,RPS6,,3,-0.003479488591632
RPL13,RPL13,RPL13,RPS7,,3,-0.003479488591632
RPL13,RPL13,RPL13,RPS8,,3,-0.003479488591632
RPL13,RPL13,RPL13,RPS9,,3,-0.003479488591632
RPL13,RPL13,RPL13,RPSA,,3,-0.003479488591632
RPL13,RPL13,RPL13,UBA52,,3,-0.003479488591632
RPL13,RPL13,RPL13,EIF2S1,,3,-0.003479488591632
RPL13,RPL13,RPL13,EIF2S2,,3,-0.003479488591632
RPL13,RPL13,RPL13,EIF2S3,,3,-0.003479488591632
RPL13,RPL13,RPL13,SEC11A,,3,-0.003479488591632
RPL13,RPL13,RPL13,SEC11C,,3,-0.003479488591632
RPL13,RPL13,RPL13,SPCS1,,3,-0.003479488591632
RPL13,RPL13,RPL13,SPCS2,,3,-0.003479488591632
RPL13,RPL13,RPL13,SPCS3,,3,-0.003479488591632
RPL13A,RPL13A,RPL13A,RPL14,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL15,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL17,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL18,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL18A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL19,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL21,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL22,RPL22,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL23,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL23A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL24,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL26,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL27,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL27A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL28,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL29,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL3,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL30,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL31,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL32,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL34,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL35,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL35A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL36,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL36A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL37,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL37A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL38,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL39,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL4,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL41,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL5,RPL5,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL6,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL7,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL7A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL8,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPL9,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPLP0,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPLP1,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPLP2,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS10,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS11,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS12,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS13,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS14,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS15,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS15A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS16,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS17,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS18,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS19,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS2,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS20,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS21,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS23,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS24,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS25,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS26,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS27,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS27A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS28,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS29,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS3,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS3A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS4X,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS4Y1,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS5,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS6,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS7,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS8,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPS9,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,RPSA,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,UBA52,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,EIF2S1,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,EIF2S2,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,EIF2S3,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,SEC11A,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,SEC11C,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,SPCS1,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,SPCS2,,0,-0.0094865787401902
RPL13A,RPL13A,RPL13A,SPCS3,,0,-0.0094865787401902
RPL15,RPL15,RPL15,RPL17,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL18,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL18A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL19,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL21,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL22,RPL22,2,-0.0047761850594339
RPL15,RPL15,RPL15,RPL23,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL23A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL24,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL26,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL27,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL27A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL28,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL29,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL3,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL30,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL31,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL32,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL34,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL35,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL35A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL36,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL36A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL37,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL37A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL38,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL39,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL4,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL41,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL5,RPL5,2,-0.0047761850594339
RPL15,RPL15,RPL15,RPL6,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL7,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL7A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL8,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPL9,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPLP0,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPLP1,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPLP2,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS10,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS11,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS12,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS13,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS14,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS15,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS15A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS16,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS17,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS18,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS19,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS2,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS20,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS21,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS23,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS24,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS25,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS26,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS27,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS27A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS28,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS29,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS3,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS3A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS4X,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS4Y1,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS5,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS6,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS7,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS8,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPS9,,3,-0.0047761850594339
RPL15,RPL15,RPL15,RPSA,,3,-0.0047761850594339
RPL15,RPL15,RPL15,UBA52,,3,-0.0047761850594339
RPL15,RPL15,RPL15,EIF2S1,,3,-0.0047761850594339
RPL15,RPL15,RPL15,EIF2S2,,3,-0.0047761850594339
RPL15,RPL15,RPL15,EIF2S3,,3,-0.0047761850594339
RPL15,RPL15,RPL15,SEC11A,,3,-0.0047761850594339
RPL15,RPL15,RPL15,SEC11C,,3,-0.0047761850594339
RPL15,RPL15,RPL15,SPCS1,,3,-0.0047761850594339
RPL15,RPL15,RPL15,SPCS2,,3,-0.0047761850594339
RPL15,RPL15,RPL15,SPCS3,,3,-0.0047761850594339
RPL17,RPL17,RPL17,RPL18,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL18A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL19,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL21,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL22,RPL22,2,-0.0349160130809297
RPL17,RPL17,RPL17,RPL23,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL23A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL24,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL26,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL27,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL27A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL28,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL29,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL3,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL30,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL31,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL32,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL34,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL35,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL35A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL36,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL36A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL37,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL37A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL38,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL39,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL4,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL41,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL5,RPL5,2,-0.0349160130809297
RPL17,RPL17,RPL17,RPL6,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL7,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL7A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL8,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPL9,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPLP0,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPLP1,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPLP2,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS10,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS11,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS12,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS13,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS14,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS15,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS15A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS16,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS17,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS18,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS19,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS2,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS20,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS21,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS23,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS24,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS25,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS26,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS27,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS27A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS28,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS29,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS3,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS3A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS4X,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS4Y1,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS5,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS6,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS7,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS8,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPS9,,3,-0.0349160130809297
RPL17,RPL17,RPL17,RPSA,,3,-0.0349160130809297
RPL17,RPL17,RPL17,UBA52,,3,-0.0349160130809297
RPL17,RPL17,RPL17,EIF2S1,,3,-0.0349160130809297
RPL17,RPL17,RPL17,EIF2S2,,3,-0.0349160130809297
RPL17,RPL17,RPL17,EIF2S3,,3,-0.0349160130809297
RPL17,RPL17,RPL17,SEC11A,,3,-0.0349160130809297
RPL17,RPL17,RPL17,SEC11C,,3,-0.0349160130809297
RPL17,RPL17,RPL17,SPCS1,,3,-0.0349160130809297
RPL17,RPL17,RPL17,SPCS2,,3,-0.0349160130809297
RPL17,RPL17,RPL17,SPCS3,,3,-0.0349160130809297
RPL18A,RPL18A,RPL18A,RPL19,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL21,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL22,RPL22,2,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL23,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL23A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL24,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL26,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL27,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL27A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL28,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL29,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL3,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL30,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL31,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL32,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL34,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL35,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL35A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL36,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL36A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL37,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL37A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL38,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL39,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL4,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL41,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL5,RPL5,2,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL6,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL7,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL7A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL8,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPL9,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPLP0,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPLP1,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPLP2,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS10,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS11,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS12,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS13,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS14,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS15,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS15A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS16,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS17,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS18,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS19,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS2,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS20,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS21,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS23,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS24,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS25,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS26,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS27,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS27A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS28,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS29,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS3,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS3A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS4X,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS4Y1,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS5,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS6,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS7,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS8,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPS9,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,RPSA,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,UBA52,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,EIF2S1,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,EIF2S2,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,EIF2S3,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,SEC11A,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,SEC11C,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,SPCS1,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,SPCS2,,3,-0.0009904162403411
RPL18A,RPL18A,RPL18A,SPCS3,,3,-0.0009904162403411
RPL19,RPL19,RPL19,RPL21,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL22,RPL22,2,-0.0073564846264434
RPL19,RPL19,RPL19,RPL23,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL23A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL24,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL26,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL27,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL27A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL28,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL29,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL3,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL30,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL31,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL32,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL34,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL35,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL35A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL36,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL36A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL37,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL37A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL38,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL39,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL4,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL41,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL5,RPL5,2,-0.0073564846264434
RPL19,RPL19,RPL19,RPL6,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL7,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL7A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL8,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPL9,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPLP0,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPLP1,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPLP2,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS10,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS11,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS12,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS13,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS14,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS15,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS15A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS16,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS17,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS18,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS19,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS2,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS20,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS21,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS23,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS24,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS25,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS26,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS27,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS27A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS28,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS29,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS3,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS3A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS4X,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS4Y1,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS5,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS6,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS7,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS8,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPS9,,3,-0.0073564846264434
RPL19,RPL19,RPL19,RPSA,,3,-0.0073564846264434
RPL19,RPL19,RPL19,UBA52,,3,-0.0073564846264434
RPL19,RPL19,RPL19,EIF2S1,,3,-0.0073564846264434
RPL19,RPL19,RPL19,EIF2S2,,3,-0.0073564846264434
RPL19,RPL19,RPL19,EIF2S3,,3,-0.0073564846264434
RPL19,RPL19,RPL19,SEC11A,,3,-0.0073564846264434
RPL19,RPL19,RPL19,SEC11C,,3,-0.0073564846264434
RPL19,RPL19,RPL19,SPCS1,,3,-0.0073564846264434
RPL19,RPL19,RPL19,SPCS2,,3,-0.0073564846264434
RPL19,RPL19,RPL19,SPCS3,,3,-0.0073564846264434
